Ranking;logo;University;Country;Score
1001-1200;www.https://www.topuniversities.com/sites/default/files/university-of-texas-el-paso-_592560cf2aeae70239af5358_small.jpg;University of Texas El Paso ;North America;
1001-1200;www.https://www.topuniversities.com/sites/default/files/university-of-west-bohemia-_592560cf2aeae70239af4f4d_small.jpg;University of West Bohemia ;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/university-of-wolverhampton_592560cf2aeae70239af50e1_small.jpg;University of Wolverhampton;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/university-of-the-pacific_592560cf2aeae70239af4c6b_small.jpg;University of the Pacific;North America;
1001-1200;www.https://www.topuniversities.com/sites/default/files/USC2017-VA-colour-200px-sq-48x48.jpg;University of the Sunshine Coast ;Oceania;
1001-1200;www.https://www.topuniversities.com/sites/default/files/university-of-the-western-cape_592560cf2aeae70239af4f56_small.jpg;University of the Western Cape;Africa;
1001-1200;www.https://www.topuniversities.com/sites/default/files/universita-degli-studi-della-tuscia_592560cf2aeae70239af500f_small.jpg;Università degli Studi della Tuscia (University of Tuscia);Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/universitt-siegen_592560cf2aeae70239af4fdc_small.jpg;Universität Siegen;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/universit-jean-moulin-lyon-3_592560cf2aeae70239af4bfb_small.jpg;Université Jean Moulin Lyon 3;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/universit-lumire-lyon-2_592560cf2aeae70239af4bf9_small.jpg;Université Lumière Lyon 2;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/universit-paris-ouest-nanterre-la-dfense_489_small.jpg;Université Paris-Nanterre;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/universit-de-poitiers_592560cf2aeae70239af4fa2_small.jpg;Université de Poitiers;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/universit-de-toulouse-ii-le-mirail_621_small.jpg;Université de Toulouse II-Le Mirail;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/utah-state-university-_592560cf2aeae70239af51cb_small.jpg;Utah State University ;North America;
1001-1200;www.https://www.topuniversities.com/sites/default/files/vb-technical-university-of-ostrava_592560cf2aeae70239af5980_small.jpg;VSB - Technical University of Ostrava;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/vellore-institute-of-technology-vit_592560cf2aeae70239af4e26_small.jpg;Vellore Institute of Technology (VIT);Asia;
1001-1200;www.https://www.topuniversities.com/sites/default/files/voronezh-state-university_1499_small.jpg;Voronezh State University;Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/warsaw-university-of-life-sciences-sggw-wuls-sggw_14932_small.jpg;Warsaw University of Life Sciences – SGGW (WULS-SGGW);Europe;
1001-1200;www.https://www.topuniversities.com/sites/default/files/western-michigan-university_592560cf2aeae70239af51ce_small.jpg;Western Michigan University;North America;
1001-1200;www.https://www.topuniversities.com/sites/default/files/youngsan-university_592560cf2aeae70239af5394_small.jpg;Youngsan University;Asia;
1001-1200;www.https://www.topuniversities.com/sites/default/files/yuan-ze-university_592560cf2aeae70239af4f29_small.jpg;Yuan Ze University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/-don-state-technical-university_592560cf2aeae70239af5995_small.jpg; Don State Technical University;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/akdeniz-niversitesi_592560cf2aeae70239af50a4_small.jpg;Akdeniz Üniversitesi;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/al-balqa-applied-university_592560cf2aeae70239af59fa_small.jpg;Al-Balqa Applied University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/alexandru-ioan-cuza-university_592560cf2aeae70239af5052_small.jpg;Alexandru Ioan Cuza University;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/aoyama-gakuin-university_592560cf2aeae70239af4a9a_small.jpg;Aoyama Gakuin University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/bahauddin-zakariya-university-_592560cf2aeae70239af4d91_small.jpg;Bahauddin Zakariya University ;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/birzeit-university_592560cf2aeae70239af546c_small.jpg;Birzeit university;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/cukurova-university_592560cf2aeae70239af4b17_small.jpg;Cukurova University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/damascus-university_592560cf2aeae70239af546d_small.jpg;Damascus University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/dokuz-eyll-niversitesi_592560cf2aeae70239af50b2_small.jpg;Dokuz Eylül Üniversitesi;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/german-university-in-cairo_592560e29988f300e232125e_small.jpg;German University in Cairo;Africa;
1201+;www.https://www.topuniversities.com/sites/default/files/hanoi-university-of-science-and-technology_592560cf2aeae70239af585f_small.jpg;Hanoi University of Science and Technology;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/helwan-university-_592560cf2aeae70239af4f3b_small.jpg;Helwan University ;Africa;
1201+;www.https://www.topuniversities.com/sites/default/files/hongik-university_1059_small.jpg;Hongik University ;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/iteso-universidad-jesuita-de-guadalajara_592560cf2aeae70239af5485_small.jpg;ITESO, Universidad Jesuita de Guadalajara;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/Webp.net-resizeimage-2021-05-14T141731.257-48x48.jpg;Indiana State University;North America;
1201+;www.https://www.topuniversities.com/sites/default/files/kindai-university-kinki-university_1015_small.jpg;Kindai University (Kinki University);Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/lucian-blaga-university-of-sibiu_592560cf2aeae70239af5058_small.jpg;Lucian Blaga University of Sibiu;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/mirea-russian-technological-university_592560cf2aeae70239af59e6_small.jpg;MIREA - Russian Technological University;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/mansoura-university_592560cf2aeae70239af4f3c_small.jpg;Mansoura University;Africa;
1201+;www.https://www.topuniversities.com/sites/default/files/marmara-university_592560e79988f300e232216a_small.jpg;Marmara University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/moscow-city-university_592560cf2aeae70239af5abd_small.jpg;Moscow City University;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/moscow-pedagogical-state-university_592560cf2aeae70239af59c1_small.jpg;Moscow Pedagogical State University;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/national-research-university-moscow-power-engineering-institute-mpei_19739_small.jpg;National Research University Moscow Power Engineering Institute (MPEI);Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/national-taipei-university_592560df9988f300e23209a8_small.jpg;National Taipei University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/pontifcia-universidade-catlica-do-paran_592560cf2aeae70239af548d_small.jpg;Pontifícia Universidade Católica do Paraná;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/russian-state-agrarian-university-moscow-timiryazev-agricultural-academy_592560cf2aeae70239af5805_small.jpg;Russian State Agrarian University - Moscow Timiryazev Agricultural Academy;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/srm-institute-of-science-and-technology_592560cf2aeae70239af585c_small.jpg;SRM INSTITUTE OF SCIENCE AND TECHNOLOGY;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/sakarya-university_592560e89988f300e2322403_small.jpg;Sakarya University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/shanghai-university-of-finance-and-economics_2026_small.jpg;Shanghai University of Finance and Economics;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/shibaura-institute-of-technology_592560e89988f300e2322188_small.jpg;Shibaura Institute of Technology;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/soochow-university-taiwan_1995_small.jpg;Soochow University (Taiwan);Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/southwest-university_592560cf2aeae70239af5272_small.jpg;Southwest University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/stefan-cel-mare-university-of-suceava_592560dd9988f300e2320522_small.jpg;Stefan cel Mare University of Suceava;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/sudan-university-of-science-and-technology_592560cf2aeae70239af5a0f_small.jpg;Sudan University of Science and Technology;Africa;
1201+;www.https://www.topuniversities.com/sites/default/files/suranaree-university-of-technology-_592560cf2aeae70239af4f2f_small.jpg;Suranaree University of Technology ;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/tamkang-university_592560cf2aeae70239af5247_small.jpg;Tamkang University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/tanta-university-_592560cf2aeae70239af4f3f_small.jpg;Tanta University ;Africa;
1201+;www.https://www.topuniversities.com/sites/default/files/technical-university-of-cluj-napoca_592560e59988f300e2321b43_small.jpg;Technical University of Cluj-Napoca;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/the-gheorghe-asachi-technical-university-of-iasi_592560cf2aeae70239af52fc_small.jpg;"The ""Gheorghe Asachi"" Technical University of Iasi";Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/the-hashemite-university_592560cf2aeae70239af5943_small.jpg;The Hashemite University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/the-university-of-notre-dame-australia_592560e89988f300e23221ed_small.jpg;The University of Notre Dame, Australia;Oceania;
1201+;www.https://www.topuniversities.com/sites/default/files/s.-toraighyrov-pavlodar-state-university-_592560cf2aeae70239af565f_small.jpg;S. Toraighyrov Pavlodar State University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/transilvania-university-of-brasov_59edd3f4ca24f325d41e2363_small.jpg;Transilvania University of Brasov;Europe;
1201+;www.https://www.topuniversities.com/sites/default/files/tunghai-university_592560cf2aeae70239af5248_small.jpg;Tunghai University;Asia;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-autonoma-de-yucatan_592560cf2aeae70239af513b_small.jpg;Universidad Autonoma de Yucatan;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-baja-california_592560cf2aeae70239af5138_small.jpg;Universidad Autónoma de Baja California;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-chile_592560e09988f300e2320bc6_small.jpg;Universidad Autónoma de Chile;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-quertaro-uaq_592560cf2aeae70239af54a4_small.jpg;Universidad Autónoma de Querétaro (UAQ);Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-autnoma-de-san-luis-de-potos_592560cf2aeae70239af54a5_small.jpg;Universidad Autónoma de San Luis de Potosí;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-autnoma-del-estado-de-morelos-uaem_592560cf2aeae70239af54ad_small.jpg;Universidad Autónoma del Estado de Morelos (UAEM);Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-bernardo-ohiggins_5aa25b5e6ee6c81c63496cfc_small.jpg;Universidad Bernardo O'Higgins;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-catlica-boliviana-_592560cf2aeae70239af561d_small.jpg;"Universidad Católica Boliviana ""San Pablo""";Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-catlica-de-colombia-_592560cf2aeae70239af54b3_small.jpg;Universidad Católica de Colombia ;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-catlica-de-santiago-de-guayaquil_592560cf2aeae70239af54b4_small.jpg;Universidad Católica de Santiago de Guayaquil;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-catlica-del-norte_592560cf2aeae70239af54b9_small.jpg;Universidad Católica del Norte;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-mayor-de-san-andrs-umsa_592560cf2aeae70239af561a_small.jpg;Universidad Mayor de San Andrés (UMSA);Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-nacional-autonoma-de-honduras-unah-_592560cf2aeae70239af5502_small.jpg;Universidad Nacional Autónoma de Honduras (UNAH);Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-nacional-de-quilmes_592560df9988f300e23209d5_small.jpg;Universidad Nacional de Quilmes;Latin America;
1201+;www.https://www.topuniversities.com/sites/default/files/universidad-nacional-de-tucumn_592560cf2aeae70239af5123_small.jpg;Universidad Nacional de Tucumà¡n;Latin America;
